file_name,foreground_label,position_x,position_y
21823.png,8,71,133
21824.png,2,138,167
21825.png,0,65,111
21826.png,3,96,169
21827.png,3,177,34
21828.png,6,55,183
21829.png,1,154,86
21830.png,8,183,133
21831.png,6,160,25
21832.png,3,46,45
21833.png,7,51,191
21834.png,5,42,117
21835.png,3,142,158
21836.png,2,101,173
21837.png,9,191,62
21838.png,4,69,14
21839.png,5,154,1
21840.png,8,119,53
21841.png,2,174,165
21842.png,8,35,132
21843.png,7,42,30
21844.png,8,37,112
21845.png,4,32,83
21846.png,6,151,15
21847.png,9,187,10
21848.png,1,83,57
21849.png,2,167,159
21850.png,1,43,175
21851.png,3,67,37
21852.png,7,174,0
21853.png,4,131,116
21854.png,9,41,158
21855.png,5,132,6
21856.png,8,120,90
21857.png,7,140,6
21858.png,5,20,33
21859.png,2,12,162
21860.png,2,181,157
21861.png,1,46,6
21862.png,8,170,83
21863.png,0,61,51
21864.png,3,125,44
21865.png,0,10,130
21866.png,9,30,61
21867.png,2,160,128
21868.png,4,40,164
21869.png,0,109,162
21870.png,1,139,84
21871.png,1,58,61
21872.png,6,104,6
21873.png,3,66,35
21874.png,0,31,126
21875.png,7,170,191
21876.png,7,118,122
21877.png,1,49,34
21878.png,0,147,55
21879.png,5,24,96
21880.png,8,71,121
21881.png,0,119,191
21882.png,3,34,81
21883.png,9,67,89
21884.png,8,74,6
21885.png,2,113,50
21886.png,2,162,54
21887.png,9,127,89
21888.png,1,26,28
21889.png,5,134,17
21890.png,1,73,179
21891.png,7,121,21
21892.png,0,176,145
21893.png,1,189,42
21894.png,9,156,186
21895.png,9,80,3
21896.png,4,95,27
21897.png,2,95,67
21898.png,3,126,4
21899.png,4,4,149
21900.png,2,160,73
21901.png,8,53,5
21902.png,7,190,148
21903.png,0,157,35
21904.png,7,1,160
21905.png,8,23,154
21906.png,2,40,57
21907.png,9,100,32
21908.png,6,67,89
21909.png,3,156,111
21910.png,5,103,179
21911.png,5,47,164
21912.png,4,167,6
21913.png,3,102,163
21914.png,3,186,6
21915.png,5,46,102
21916.png,5,81,59
21917.png,6,39,57
21918.png,7,90,99
21919.png,8,65,97
21920.png,5,2,136
21921.png,3,143,154
21922.png,2,141,156
21923.png,9,157,101
21924.png,0,143,63
21925.png,2,179,139
21926.png,9,41,83
21927.png,7,132,180
21928.png,5,29,155
21929.png,4,41,33
21930.png,0,16,16
21931.png,8,151,178
21932.png,0,0,188
21933.png,1,139,54
21934.png,6,189,121
21935.png,6,135,85
21936.png,8,28,57
21937.png,6,74,159
21938.png,1,57,116
21939.png,9,159,184
21940.png,2,92,6
21941.png,6,19,128
21942.png,2,103,102
21943.png,8,179,62
21944.png,5,131,55
21945.png,0,99,171
21946.png,4,150,143
21947.png,1,136,145
21948.png,3,152,101
21949.png,4,182,4
21950.png,4,189,142
21951.png,4,73,126
21952.png,3,78,88
21953.png,8,82,132
21954.png,9,35,107
21955.png,4,69,38
21956.png,6,176,71
21957.png,5,6,16
21958.png,6,144,133
21959.png,1,186,38
21960.png,9,34,15
21961.png,5,12,18
21962.png,3,50,108
21963.png,7,54,118
21964.png,0,27,166
21965.png,6,183,27
21966.png,4,140,26
21967.png,7,129,116
21968.png,9,182,81
21969.png,3,18,48
21970.png,6,95,35
21971.png,1,184,71
21972.png,8,141,153
21973.png,2,139,44
21974.png,0,48,157
21975.png,0,123,173
21976.png,1,33,167
21977.png,5,79,163
21978.png,4,157,43
21979.png,6,13,91
21980.png,4,104,96
21981.png,2,170,79
21982.png,3,128,142
21983.png,0,6,126
21984.png,1,71,171
21985.png,1,105,58
21986.png,5,68,24
21987.png,2,37,18
21988.png,9,13,22
21989.png,6,141,122
21990.png,3,105,123
21991.png,3,143,48
21992.png,1,191,190
21993.png,9,31,189
21994.png,7,126,40
21995.png,7,95,116
21996.png,5,12,147
21997.png,0,39,33
21998.png,8,132,106
21999.png,9,146,118
22000.png,8,121,8
22001.png,1,59,185
22002.png,6,138,89
22003.png,5,99,107
22004.png,6,9,143
22005.png,4,150,116
22006.png,2,78,115
22007.png,3,62,27
22008.png,3,145,90
22009.png,9,32,121
22010.png,8,54,70
22011.png,3,170,20
22012.png,2,4,183
22013.png,1,181,163
22014.png,2,181,147
22015.png,7,87,7
22016.png,9,51,7
22017.png,9,161,176
22018.png,4,182,160
22019.png,7,78,186
22020.png,2,31,29
22021.png,5,21,124
22022.png,8,140,133
22023.png,8,105,185
22024.png,9,91,122
22025.png,3,42,116
22026.png,0,139,7
22027.png,6,25,118
22028.png,3,53,95
22029.png,6,4,165
22030.png,3,6,55
22031.png,7,51,90
22032.png,2,174,55
22033.png,9,182,31
22034.png,0,35,140
22035.png,2,6,113
22036.png,7,156,73
22037.png,1,96,99
22038.png,9,181,121
22039.png,6,29,97
22040.png,0,80,57
22041.png,1,109,187
22042.png,3,104,121
22043.png,1,91,176
22044.png,6,185,36
22045.png,2,179,58
22046.png,7,70,26
22047.png,5,181,54
22048.png,1,139,183
22049.png,3,69,8
22050.png,4,39,94
22051.png,9,190,99
22052.png,7,112,80
22053.png,4,132,132
22054.png,1,127,53
22055.png,1,177,146
22056.png,8,5,145
22057.png,4,6,166
22058.png,6,4,51
22059.png,5,151,117
22060.png,1,1,70
22061.png,5,149,38
22062.png,0,185,121
22063.png,1,16,74
22064.png,8,17,159
22065.png,6,79,32
22066.png,6,155,77
22067.png,1,124,55
22068.png,6,40,19
22069.png,7,131,95
22070.png,1,170,78
22071.png,3,149,124
22072.png,1,139,155
22073.png,5,130,138
22074.png,2,157,174
22075.png,9,128,159
22076.png,7,57,152
22077.png,9,111,152
22078.png,7,141,1
22079.png,5,8,14
22080.png,0,164,39
22081.png,6,39,22
22082.png,6,22,14
22083.png,5,159,165
22084.png,0,145,30
22085.png,6,166,31
22086.png,5,29,87
22087.png,6,87,49
22088.png,1,103,119
22089.png,1,131,154
22090.png,1,108,46
22091.png,9,64,46
22092.png,6,44,118
22093.png,1,51,177
22094.png,8,17,180
22095.png,9,41,20
22096.png,8,114,37
22097.png,7,84,17
22098.png,4,73,47
22099.png,5,187,166
22100.png,6,68,117
22101.png,6,177,169
22102.png,9,168,121
22103.png,5,86,84
22104.png,2,171,120
22105.png,3,48,104
22106.png,7,188,51
22107.png,2,95,149
22108.png,1,103,185
22109.png,0,38,8
22110.png,3,132,165
22111.png,1,3,146
22112.png,0,121,38
22113.png,6,49,176
22114.png,2,142,185
22115.png,7,76,151
22116.png,7,22,15
22117.png,9,44,141
22118.png,0,130,158
22119.png,5,139,24
22120.png,7,24,164
22121.png,7,34,89
22122.png,2,9,85
22123.png,0,83,81
22124.png,4,104,108
22125.png,3,113,65
22126.png,7,78,16
22127.png,9,3,46
22128.png,7,184,35
22129.png,0,42,23
22130.png,7,86,35
22131.png,5,47,85
22132.png,8,14,143
22133.png,4,82,118
22134.png,9,152,27
22135.png,3,38,175
22136.png,7,160,27
22137.png,4,76,69
22138.png,7,88,125
22139.png,4,126,189
22140.png,9,9,43
22141.png,8,167,166
22142.png,0,42,62
22143.png,3,142,172
22144.png,4,132,32
22145.png,1,147,73
22146.png,0,116,128
22147.png,8,84,174
22148.png,4,81,163
22149.png,4,108,63
22150.png,9,77,84
22151.png,1,102,65
22152.png,9,148,177
22153.png,4,49,93
22154.png,1,181,5
22155.png,2,184,121
22156.png,9,47,48
22157.png,6,140,182
22158.png,5,103,136
22159.png,0,87,167
22160.png,9,113,29
22161.png,3,162,162
22162.png,9,129,175
22163.png,1,175,39
22164.png,0,58,97
22165.png,1,152,87
22166.png,9,140,174
22167.png,0,178,32
22168.png,2,107,134
22169.png,7,156,191
22170.png,2,152,129
22171.png,3,121,21
22172.png,8,148,81
22173.png,4,1,73
22174.png,5,116,39
22175.png,1,26,74
22176.png,6,177,1
22177.png,8,61,112
22178.png,0,26,167
22179.png,7,126,177
22180.png,7,30,55
22181.png,9,14,3
22182.png,9,101,59
22183.png,4,38,146
22184.png,5,107,154
22185.png,4,38,115
22186.png,9,13,164
22187.png,9,65,15
22188.png,5,46,151
22189.png,0,131,110
22190.png,0,40,167
22191.png,6,19,172
22192.png,4,133,70
22193.png,3,67,12
22194.png,0,119,0
22195.png,4,127,77
22196.png,9,15,90
22197.png,9,151,82
22198.png,7,173,13
22199.png,9,14,47
22200.png,0,173,38
22201.png,7,183,114
22202.png,4,175,178
22203.png,4,39,70
22204.png,7,155,13
22205.png,4,2,118
22206.png,9,45,51
22207.png,7,23,168
22208.png,9,46,188
22209.png,3,132,36
22210.png,4,57,108
22211.png,2,86,123
22212.png,1,70,61
22213.png,4,139,71
22214.png,8,140,26
22215.png,2,77,186
22216.png,3,132,99
22217.png,1,151,1
22218.png,8,173,25
22219.png,7,66,55
22220.png,9,134,170
22221.png,1,184,121
22222.png,7,191,148
22223.png,3,121,165
22224.png,5,133,163
22225.png,5,154,11
22226.png,3,135,110
22227.png,1,143,81
22228.png,2,106,71
22229.png,5,109,15
22230.png,4,144,42
22231.png,3,42,184
22232.png,5,83,189
22233.png,9,29,88
22234.png,8,6,31
22235.png,5,34,64
22236.png,6,168,20
22237.png,6,0,116
22238.png,0,165,50
22239.png,3,116,28
22240.png,9,100,162
22241.png,4,180,156
22242.png,6,149,6
22243.png,4,89,149
22244.png,3,86,126
22245.png,3,29,4
22246.png,4,157,144
22247.png,4,173,48
22248.png,2,71,127
22249.png,0,139,62
22250.png,2,136,48
22251.png,3,137,45
22252.png,9,59,8
22253.png,3,80,185
22254.png,0,59,161
22255.png,8,74,83
22256.png,6,81,157
22257.png,0,84,103
22258.png,0,27,90
22259.png,4,175,117
22260.png,6,11,49
22261.png,1,117,58
22262.png,8,126,159
22263.png,6,124,10
22264.png,0,21,138
22265.png,1,97,45
22266.png,6,100,55
22267.png,7,92,109
22268.png,8,48,75
22269.png,1,16,111
22270.png,1,17,38
22271.png,0,68,119
22272.png,7,62,68
22273.png,3,120,145
22274.png,4,141,175
22275.png,2,28,190
22276.png,0,49,58
22277.png,6,43,171
22278.png,3,72,109
22279.png,2,148,177
22280.png,2,24,69
22281.png,2,52,69
22282.png,6,111,93
22283.png,6,58,35
22284.png,4,189,77
22285.png,9,84,191
22286.png,0,85,28
22287.png,2,93,84
22288.png,4,91,43
22289.png,5,187,114
22290.png,6,135,33
22291.png,7,40,80
22292.png,1,52,188
22293.png,0,44,190
22294.png,3,9,131
22295.png,6,69,45
22296.png,9,19,51
22297.png,2,91,168
22298.png,1,117,166
22299.png,0,178,84
22300.png,8,20,30
22301.png,5,95,100
22302.png,3,153,167
22303.png,1,63,112
22304.png,0,9,185
22305.png,5,137,83
22306.png,1,22,133
22307.png,2,172,78
22308.png,0,173,45
22309.png,7,96,13
22310.png,2,115,144
22311.png,9,47,41
22312.png,7,124,84
22313.png,2,6,64
22314.png,1,51,75
22315.png,9,125,14
22316.png,1,163,58
22317.png,0,91,0
22318.png,4,81,69
22319.png,7,81,69
22320.png,0,142,103
22321.png,5,66,91
22322.png,2,44,29
22323.png,7,41,76
22324.png,7,24,82
22325.png,7,186,191
22326.png,0,175,59
22327.png,7,11,83
22328.png,6,153,147
22329.png,0,37,109
22330.png,9,57,69
22331.png,2,48,59
22332.png,6,150,7
22333.png,9,4,183
22334.png,1,186,15
22335.png,1,152,127
22336.png,5,37,71
22337.png,6,81,93
22338.png,5,131,189
22339.png,6,71,99
22340.png,8,114,65
22341.png,7,108,20
22342.png,5,112,62
22343.png,4,12,1
22344.png,7,2,101
22345.png,6,75,6
22346.png,9,2,141
22347.png,6,161,140
22348.png,9,60,186
22349.png,1,24,9
22350.png,0,180,100
22351.png,6,148,171
22352.png,4,183,185
22353.png,6,10,77
22354.png,6,118,3
22355.png,5,117,126
22356.png,6,121,49
22357.png,5,172,84
22358.png,1,29,79
22359.png,7,148,25
22360.png,4,29,128
22361.png,4,136,137
22362.png,6,86,156
22363.png,6,172,24
22364.png,3,42,50
22365.png,1,173,186
22366.png,9,116,179
22367.png,9,81,10
22368.png,3,141,8
22369.png,4,66,88
22370.png,0,178,168
22371.png,4,166,5
22372.png,1,167,191
22373.png,2,47,160
22374.png,8,61,0
22375.png,2,53,134
22376.png,2,173,132
22377.png,3,31,162
22378.png,4,140,161
22379.png,1,125,99
22380.png,7,31,135
22381.png,7,73,110
22382.png,1,187,134
22383.png,0,63,76
22384.png,6,118,154
22385.png,4,114,189
22386.png,4,162,145
22387.png,5,111,75
22388.png,1,85,137
22389.png,6,76,178
22390.png,5,16,189
22391.png,4,161,26
22392.png,5,143,131
22393.png,6,49,51
22394.png,1,17,10
22395.png,1,153,109
22396.png,1,73,146
22397.png,2,87,125
22398.png,7,180,147
22399.png,1,37,184
22400.png,8,142,83
22401.png,8,4,86
22402.png,3,165,182
22403.png,7,97,166
22404.png,6,61,155
22405.png,7,8,37
22406.png,3,157,24
22407.png,5,136,186
22408.png,0,139,97
22409.png,8,177,88
22410.png,0,79,157
22411.png,3,165,108
22412.png,5,173,90
22413.png,3,118,21
22414.png,7,42,143
22415.png,9,144,46
22416.png,5,122,186
22417.png,4,19,158
22418.png,0,75,163
22419.png,1,8,182
22420.png,3,175,189
22421.png,1,146,132
22422.png,1,160,40
22423.png,5,73,57
22424.png,5,13,40
22425.png,3,70,32
22426.png,8,132,102
22427.png,5,142,67
22428.png,6,24,32
22429.png,7,23,21
22430.png,5,22,146
22431.png,4,149,12
22432.png,2,179,158
22433.png,9,69,171
22434.png,5,140,135
22435.png,0,154,47
22436.png,5,145,118
22437.png,1,135,104
22438.png,4,140,75
22439.png,6,114,181
22440.png,8,91,109
22441.png,2,159,35
22442.png,9,165,12
22443.png,4,6,148
22444.png,7,74,76
22445.png,5,148,97
22446.png,2,127,144
22447.png,9,113,123
22448.png,2,183,45
22449.png,0,151,12
22450.png,1,160,129
22451.png,1,153,40
22452.png,9,2,106
22453.png,3,36,94
22454.png,7,159,9
22455.png,8,29,35
22456.png,3,7,85
22457.png,7,135,102
22458.png,0,176,79
22459.png,2,98,131
22460.png,3,82,188
22461.png,4,141,99
22462.png,8,26,84
22463.png,3,89,39
22464.png,9,79,85
22465.png,8,155,101
22466.png,9,58,76
22467.png,3,131,53
22468.png,4,191,168
22469.png,5,176,19
22470.png,5,158,186
22471.png,8,82,22
22472.png,1,40,75
22473.png,5,166,41
22474.png,1,87,78
22475.png,9,188,106
22476.png,6,179,5
22477.png,8,170,88
22478.png,5,167,182
22479.png,1,98,21
22480.png,4,169,26
22481.png,3,52,90
22482.png,9,14,41
22483.png,5,84,3
22484.png,3,86,58
22485.png,7,0,130
22486.png,2,187,133
22487.png,5,3,5
22488.png,6,11,101
22489.png,3,41,149
22490.png,1,119,96
22491.png,4,9,80
22492.png,8,54,7
22493.png,5,135,27
22494.png,9,147,20
22495.png,2,30,145
22496.png,8,186,135
22497.png,9,167,150
22498.png,4,177,36
22499.png,1,65,9
22500.png,1,97,9
22501.png,7,162,22
22502.png,6,0,13
22503.png,1,97,35
22504.png,8,44,99
22505.png,3,186,163
22506.png,0,136,4
22507.png,3,80,64
22508.png,2,80,6
22509.png,4,166,50
22510.png,2,177,97
22511.png,2,163,76
22512.png,3,169,139
22513.png,4,71,134
22514.png,8,16,150
22515.png,2,110,99
22516.png,1,4,97
22517.png,3,104,90
22518.png,8,169,45
22519.png,4,11,168
22520.png,7,101,73
22521.png,0,17,60
22522.png,1,133,169
22523.png,3,123,58
22524.png,8,11,32
22525.png,6,117,41
22526.png,7,100,180
22527.png,7,123,106
22528.png,6,48,153
22529.png,1,100,118
22530.png,6,173,150
22531.png,8,76,112
22532.png,1,4,148
22533.png,1,33,15
22534.png,6,5,134
22535.png,2,109,189
22536.png,4,169,24
22537.png,8,145,118
22538.png,9,66,46
22539.png,2,20,81
22540.png,0,82,32
22541.png,7,125,94
22542.png,3,9,57
22543.png,9,8,170
22544.png,4,113,151
22545.png,1,126,0
22546.png,4,120,19
22547.png,5,134,85
22548.png,3,42,88
22549.png,3,128,185
22550.png,6,180,130
22551.png,8,134,170
22552.png,1,88,151
22553.png,1,3,187
22554.png,7,74,182
22555.png,3,6,179
22556.png,9,55,121
22557.png,0,94,97
22558.png,5,9,77
22559.png,6,118,91
22560.png,3,172,104
22561.png,2,13,51
22562.png,3,102,96
22563.png,2,66,63
22564.png,1,158,113
22565.png,3,49,51
22566.png,7,30,108
22567.png,6,114,52
22568.png,3,117,26
22569.png,7,81,185
22570.png,2,152,182
22571.png,2,112,177
22572.png,6,36,62
22573.png,9,94,148
22574.png,7,158,2
22575.png,4,183,48
22576.png,8,37,132
22577.png,3,184,165
22578.png,8,57,40
22579.png,0,63,172
22580.png,4,19,37
22581.png,8,99,60
22582.png,4,12,14
22583.png,8,155,12
22584.png,8,163,133
22585.png,7,70,179
22586.png,1,27,39
22587.png,2,7,159
22588.png,0,140,78
22589.png,8,5,65
22590.png,5,172,141
22591.png,2,144,135
22592.png,7,103,68
22593.png,3,25,70
22594.png,2,157,70
22595.png,7,50,169
22596.png,1,87,139
22597.png,8,60,64
22598.png,9,105,115
22599.png,7,95,57
22600.png,8,43,68
22601.png,7,156,0
22602.png,2,20,32
22603.png,2,79,163
22604.png,0,128,92
22605.png,9,115,47
22606.png,4,137,161
22607.png,1,25,10
22608.png,0,27,32
22609.png,0,70,151
22610.png,6,20,24
22611.png,3,18,106
22612.png,7,167,22
22613.png,5,5,13
22614.png,9,106,73
22615.png,7,20,1
22616.png,8,65,25
22617.png,4,117,94
22618.png,2,109,12
22619.png,4,137,127
22620.png,3,71,80
22621.png,4,138,118
22622.png,0,21,95
22623.png,9,90,146
22624.png,7,54,40
22625.png,7,98,60
22626.png,7,34,105
22627.png,1,147,110
22628.png,0,103,58
22629.png,9,9,52
22630.png,5,49,57
22631.png,6,85,129
22632.png,5,94,72
22633.png,9,89,70
22634.png,3,157,147
22635.png,8,32,44
22636.png,1,26,90
22637.png,9,4,153
22638.png,3,27,112
22639.png,2,75,95
22640.png,6,122,177
22641.png,0,108,128
22642.png,4,15,105
22643.png,9,127,74
22644.png,8,51,152
22645.png,0,183,48
22646.png,4,179,112
22647.png,7,88,92
22648.png,0,27,82
22649.png,8,77,163
22650.png,5,12,138
22651.png,9,27,6
22652.png,9,145,28
22653.png,7,104,48
22654.png,6,152,143
22655.png,7,20,0
22656.png,1,174,19
22657.png,5,146,1
22658.png,1,145,103
22659.png,1,110,135
22660.png,3,167,152
22661.png,8,51,156
22662.png,3,36,150
22663.png,9,142,136
22664.png,3,107,129
22665.png,0,13,61
22666.png,5,135,180
22667.png,2,93,49
22668.png,8,122,101
22669.png,7,16,171
22670.png,6,110,135
22671.png,5,133,85
22672.png,2,144,7
22673.png,4,164,123
22674.png,0,18,63
22675.png,1,108,119
22676.png,2,134,119
22677.png,4,120,4
22678.png,7,67,86
22679.png,5,135,0
22680.png,0,31,35
22681.png,5,111,31
22682.png,8,155,164
22683.png,4,100,16
22684.png,0,57,82
22685.png,9,72,12
22686.png,6,17,32
22687.png,7,169,151
22688.png,0,145,24
22689.png,1,127,19
22690.png,0,20,118
22691.png,2,73,100
22692.png,0,142,109
22693.png,0,63,138
22694.png,9,185,4
22695.png,3,155,6
22696.png,8,128,27
22697.png,1,102,36
22698.png,4,58,46
22699.png,0,25,142
22700.png,3,189,32
22701.png,3,98,85
22702.png,2,124,80
22703.png,7,116,161
22704.png,7,62,178
22705.png,8,123,154
22706.png,7,106,108
22707.png,5,138,45
22708.png,2,115,66
22709.png,6,140,0
22710.png,1,31,42
22711.png,4,143,66
22712.png,8,87,171
22713.png,0,143,85
22714.png,8,107,156
22715.png,5,147,56
22716.png,0,11,154
22717.png,4,7,82
22718.png,9,15,188
22719.png,9,158,34
22720.png,4,160,108
22721.png,6,52,123
22722.png,5,12,135
22723.png,7,180,11
22724.png,0,119,160
22725.png,7,39,179
22726.png,2,80,12
22727.png,4,51,47
22728.png,2,54,66
22729.png,2,42,184
22730.png,7,38,92
22731.png,5,155,9
22732.png,2,33,182
22733.png,2,142,119
22734.png,2,28,11
22735.png,6,60,135
22736.png,8,155,110
22737.png,5,72,33
22738.png,2,186,46
22739.png,7,14,52
22740.png,4,3,18
22741.png,7,121,44
22742.png,5,14,141
22743.png,4,153,40
22744.png,4,147,71
22745.png,1,18,15
22746.png,6,119,69
22747.png,1,27,116
22748.png,3,116,101
22749.png,4,71,5
22750.png,4,189,161
22751.png,8,94,105
22752.png,6,140,67
22753.png,9,54,100
22754.png,1,165,137
22755.png,2,183,31
22756.png,9,98,105
22757.png,5,56,154
22758.png,8,84,102
22759.png,3,17,32
22760.png,8,26,156
22761.png,3,97,46
22762.png,1,112,175
22763.png,1,82,65
22764.png,6,53,119
22765.png,4,36,16
22766.png,5,37,161
22767.png,6,73,23
22768.png,3,87,36
22769.png,0,16,77
22770.png,2,109,118
22771.png,5,9,42
22772.png,7,129,185
22773.png,0,162,10
22774.png,8,4,78
22775.png,5,161,100
22776.png,8,102,8
22777.png,0,65,161
22778.png,3,98,187
22779.png,5,49,45
22780.png,2,21,103
22781.png,2,130,0
22782.png,7,175,37
22783.png,4,152,61
22784.png,8,75,116
22785.png,6,181,110
22786.png,6,114,90
22787.png,6,63,102
22788.png,1,78,115
22789.png,7,52,109
22790.png,1,4,25
22791.png,8,48,0
22792.png,7,31,118
22793.png,3,29,80
22794.png,3,41,26
22795.png,6,104,162
22796.png,0,78,159
22797.png,2,135,141
22798.png,4,11,14
22799.png,0,178,25
22800.png,0,138,32
22801.png,6,115,66
22802.png,9,137,4
22803.png,2,58,188
22804.png,6,181,150
22805.png,9,97,15
22806.png,7,106,184
22807.png,9,29,78
22808.png,2,7,59
22809.png,3,50,51
22810.png,2,15,141
22811.png,8,69,140
22812.png,7,63,130
22813.png,8,175,158
22814.png,5,89,49
22815.png,9,15,2
22816.png,1,88,14
22817.png,1,95,39
22818.png,1,72,108
22819.png,5,150,10
22820.png,4,60,74
22821.png,7,82,159
22822.png,1,53,184
22823.png,4,90,15
22824.png,1,77,94
22825.png,4,176,141
22826.png,3,125,17
22827.png,8,190,42
22828.png,6,126,25
22829.png,1,18,126
22830.png,5,73,188
22831.png,2,45,72
22832.png,3,12,22
22833.png,1,4,183
22834.png,5,174,146
22835.png,2,165,86
22836.png,6,82,60
22837.png,4,168,35
22838.png,4,86,78
22839.png,6,167,146
22840.png,5,174,65
22841.png,2,84,89
22842.png,3,49,44
22843.png,2,174,20
22844.png,0,20,152
22845.png,2,34,138
22846.png,7,45,182
22847.png,0,40,3
22848.png,5,162,29
22849.png,8,115,85
22850.png,3,176,21
22851.png,3,174,10
22852.png,7,158,113
22853.png,5,52,90
22854.png,7,53,175
22855.png,3,38,140
22856.png,9,178,87
22857.png,4,138,30
22858.png,0,36,64
22859.png,1,178,144
22860.png,6,115,81
22861.png,3,125,121
22862.png,8,148,138
22863.png,6,83,84
22864.png,2,84,27
22865.png,3,131,145
22866.png,3,57,17
22867.png,1,160,108
22868.png,3,156,149
22869.png,2,111,29
22870.png,5,37,170
22871.png,7,180,6
22872.png,6,46,57
22873.png,0,3,46
22874.png,2,190,171
22875.png,0,42,156
22876.png,5,79,121
22877.png,2,49,89
22878.png,6,63,21
22879.png,5,69,94
22880.png,9,168,119
22881.png,0,118,50
22882.png,1,68,6
22883.png,7,153,157
22884.png,1,2,16
22885.png,6,80,100
22886.png,4,24,12
22887.png,7,158,116
22888.png,8,187,117
22889.png,6,122,122
22890.png,5,157,146
22891.png,3,102,104
22892.png,7,92,35
22893.png,5,32,82
22894.png,7,109,146
22895.png,5,146,136
22896.png,7,48,7
22897.png,2,100,116
22898.png,9,111,174
22899.png,1,21,18
22900.png,1,123,133
22901.png,7,105,123
22902.png,4,167,80
22903.png,2,174,145
22904.png,0,148,190
22905.png,3,13,156
22906.png,1,173,183
22907.png,0,189,63
22908.png,5,71,182
22909.png,6,21,130
22910.png,6,14,115
22911.png,5,58,59
22912.png,5,40,51
22913.png,3,72,33
22914.png,3,152,185
22915.png,9,49,21
22916.png,3,3,158
22917.png,9,34,66
22918.png,9,44,128
22919.png,3,65,185
22920.png,8,104,88
22921.png,9,83,103
22922.png,3,81,144
22923.png,3,44,175
22924.png,0,172,44
22925.png,9,175,118
22926.png,6,177,0
22927.png,7,52,55
22928.png,7,40,160
22929.png,3,72,84
22930.png,1,73,185
22931.png,2,27,0
22932.png,5,23,181
22933.png,3,39,14
22934.png,7,54,142
22935.png,9,164,42
22936.png,1,35,108
22937.png,5,60,18
22938.png,1,159,55
22939.png,0,152,32
22940.png,6,81,170
22941.png,5,39,128
22942.png,7,188,137
22943.png,1,52,119
22944.png,4,63,189
22945.png,8,27,147
22946.png,4,14,101
22947.png,6,5,128
22948.png,8,145,20
22949.png,4,158,95
22950.png,9,92,149
22951.png,0,31,82
22952.png,1,89,10
22953.png,2,124,160
22954.png,8,122,129
22955.png,7,120,34
22956.png,9,85,51
22957.png,1,35,161
22958.png,7,151,6
22959.png,9,117,51
22960.png,2,191,16
22961.png,5,123,36
22962.png,0,15,138
22963.png,4,53,100
22964.png,4,86,163
22965.png,7,174,177
22966.png,2,175,32
22967.png,0,4,48
22968.png,6,104,116
22969.png,4,82,146
22970.png,0,149,184
22971.png,4,170,10
22972.png,4,138,74
22973.png,0,135,135
22974.png,2,77,55
22975.png,1,138,110
22976.png,8,171,79
22977.png,2,47,122
22978.png,5,140,37
22979.png,3,57,29
22980.png,7,34,153
22981.png,4,78,7
22982.png,1,103,3
22983.png,1,42,40
22984.png,1,152,103
22985.png,4,81,71
22986.png,6,40,72
22987.png,2,69,14
22988.png,2,150,56
22989.png,9,148,163
22990.png,4,1,130
22991.png,0,90,187
22992.png,8,52,51
22993.png,0,134,45
22994.png,3,41,75
22995.png,9,6,85
22996.png,4,35,132
22997.png,0,57,53
22998.png,1,97,66
22999.png,5,104,62
23000.png,7,70,77
23001.png,9,113,76
23002.png,0,141,72
23003.png,2,39,87
23004.png,0,84,44
23005.png,6,102,157
23006.png,1,116,56
23007.png,5,109,179
23008.png,6,188,2
23009.png,9,94,49
23010.png,0,142,190
23011.png,8,138,118
23012.png,1,1,96
23013.png,4,63,88
23014.png,2,13,98
23015.png,1,86,132
23016.png,0,81,191
23017.png,4,7,5
23018.png,3,118,183
23019.png,9,65,11
23020.png,1,129,167
23021.png,0,16,140
23022.png,4,35,91
23023.png,9,102,139
23024.png,0,119,56
23025.png,6,124,168
23026.png,6,161,76
23027.png,3,73,116
23028.png,9,78,2
23029.png,4,99,78
23030.png,6,64,12
23031.png,8,11,134
23032.png,1,142,102
23033.png,3,49,33
23034.png,7,100,10
23035.png,0,100,183
23036.png,6,119,117
23037.png,7,167,143
23038.png,2,5,141
23039.png,5,59,132
23040.png,6,69,14
23041.png,2,117,116
23042.png,5,22,52
23043.png,0,35,175
23044.png,5,41,148
23045.png,8,177,163
23046.png,5,18,35
23047.png,9,108,97
23048.png,3,5,158
23049.png,8,65,177
23050.png,6,44,122
23051.png,6,74,147
23052.png,1,185,144
23053.png,7,160,173
23054.png,6,64,33
23055.png,5,106,134
23056.png,0,80,7
23057.png,4,77,105
23058.png,1,179,18
23059.png,5,170,63
23060.png,1,184,118
23061.png,0,124,31
23062.png,2,116,133
23063.png,3,126,130
23064.png,2,24,140
23065.png,3,44,88
23066.png,6,182,88
23067.png,5,153,20
23068.png,3,129,103
23069.png,2,3,181
23070.png,2,135,92
23071.png,4,41,69
23072.png,4,107,135
23073.png,8,167,10
23074.png,2,107,2
23075.png,9,23,162
23076.png,4,74,60
23077.png,0,185,33
23078.png,4,42,135
23079.png,0,180,174
23080.png,8,161,156
23081.png,8,154,163
23082.png,6,82,160
23083.png,3,53,87
23084.png,6,43,104
23085.png,8,162,151
23086.png,6,116,22
23087.png,6,67,174
23088.png,1,88,135
23089.png,9,104,93
23090.png,5,153,75
23091.png,9,168,7
23092.png,5,155,11
23093.png,5,50,30
